date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD_Line,MACD_Signal,Daily_Return,Cumulative_Returns,Peak,Drawdown,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown
2009-01-02,0.1996518075466156,0.2010271316958424,0.1842939825027181,0.1849816377460025,497124000,,,,,,,,,,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-05,0.2033193558454513,0.2079037787624895,0.1959842709805954,0.1973595951231753,705736000,,,,,,0.01836972248788382,1.0183697224878838,1.0183697224878838,0.0,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-06,0.2101960331201553,0.2161557950587659,0.204694721764409,0.2092791456170875,657904000,,,,,,0.033822049288465994,1.0528130734357504,1.0528130734357504,0.0,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-07,0.1975888311862945,0.2053823672366136,0.190482964100021,0.2053823672366136,870096000,,,,,,-0.05997830571166918,0.9896671290599789,1.0528130734357504,-0.059978305711669205,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-08,0.1925458908081054,0.1950673336967166,0.1806263860794806,0.1950673336967166,1014496000,,,,,,-0.0255223959163684,0.9644084527666944,1.0528130734357504,-0.08396991156327145,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-09,0.1817725598812103,0.1925459632261186,0.18131412299958,0.1925459632261186,761352000,,,,,,-0.055952016850009056,0.9104478547672011,1.0528130734357504,-0.13522364250659857,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-12,0.1744374483823776,0.1826894203346701,0.1719160185803583,0.1817725330441201,645532000,,,,,,-0.04035323870460017,0.8737083351556891,1.0528130734357504,-0.17012016928662446,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-13,0.1753543615341186,0.1820017919553022,0.1652686271759436,0.1684777263348165,1824424000,,,,,,0.005256400848807852,0.878300896390212,1.0528130734357504,-0.1657579882400541,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-14,0.1675608456134796,0.171228381800654,0.1650394153387134,0.1691653884257871,974908000,,,,,,-0.044444380239282655,0.8392653573865426,1.0528130734357504,-0.20283535742229727,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-15,0.1735205948352813,0.1762712433625946,0.1650394034945237,0.1684777209849949,998204000,,,,,,0.03556767214907319,0.8691160724641419,1.0528130734357504,-0.17448206676626044,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-16,0.1831477880477905,0.1847523298341761,0.1726036094653084,0.1783341353633306,831324000,,,,,,0.0554815595327347,0.9173359875794178,1.0528130734357504,-0.12868104440821257,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-20,0.1652686446905136,0.1833771356962726,0.1638933065747721,0.1826894666384019,705788000,,,,,,-0.09762139935106129,0.8277843647968273,1.0528130734357504,-0.2137404201341881,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-21,0.1732913553714752,0.1744374611529044,0.1622887344046909,0.168477713822004,648472000,,,,,,0.048543452970072565,0.8679678761787034,1.0528130734357504,-0.17557266519670306,0.459047817901422,1.0303663125196245,-0.6633509108066818
2009-01-22,0.1700822860002517,0.1746667235851064,0.1638933055076937,0.1677900740391549,547656000,,,36.55085741641709,,,-0.01851834654039375,0.8518945462616966,1.0528130734357504,-0.19083969627996375,0.459047817901422,1.0303663125196245,-0.6633509108066818
