date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD_Line,MACD_Signal,Daily_Return,Cumulative_Returns,Peak,Drawdown,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown
2012-05-18,37.99576187133789,44.724282100009326,37.76717155111898,41.79235618185496,573576400,,,,,,,,,,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-21,33.821495056152344,36.43538195928824,32.797807137508464,36.3061774150545,168192700,,,,,,-0.10986137952228836,0.8901386204777116,0.8901386204777116,0.0,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-22,30.81006622314453,33.384197714086056,30.75043436769169,32.4102025271521,101786600,,,,,,-0.08903890345497945,0.810881653787448,0.8901386204777116,-0.0890389034549795,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-23,31.803937911987305,32.300874441862106,31.167859760359534,31.17779871843652,73600000,,,,,,0.03225801858537314,0.8370390892458617,0.8901386204777116,-0.05965310347207829,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-24,32.8276252746582,33.00652272503711,31.57534691333061,32.748117403003555,50237200,,,,,,0.03218744060888934,0.8639812352182816,0.8901386204777116,-0.029385743588332455,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-25,31.714488983154297,32.74811786863476,30.91939129867887,32.698424974228445,37149800,,,,,,-0.03390852314752135,0.8346849075048585,0.8901386204777116,-0.062297839569181675,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-29,28.663299560546875,31.49583819610612,28.474463145999607,31.28712386515125,78063400,,,,,,-0.09620805885373451,0.7543814927993071,0.8901386204777116,-0.15251234420718382,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-30,28.01728057861328,29.36894657814204,27.689302562358076,28.524156039309936,57267900,,,,,,-0.0225381931542451,0.7373790970026086,0.8901386204777116,-0.17161318468928063,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-05-31,29.418642044067383,29.48821285280686,26.66561329816687,28.375074225988158,111639200,,,,,,0.050017754632611267,0.7742611437477016,0.8901386204777116,-0.13017913622017876,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-01,27.550161361694336,28.97140018315004,27.222183317947824,28.7129929523706,41855500,,,,,,-0.06351349187274424,0.7250851148869003,0.8901386204777116,-0.18542449658260182,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-04,26.735183715820312,27.480588476832004,26.278003038984394,27.03334675762239,35230300,,,,,,-0.029581592469623996,0.7036359425125255,0.8901386204777116,-0.20952093716043416,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-05,25.711498260498047,27.589917836951688,25.59223265287856,26.53641286824006,42473400,,,,,,-0.03828982311112783,0.6766938467390892,0.8901386204777116,-0.2397882406496112,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200,,,,,,0.036335359263157896,0.7012817607715223,0.8901386204777116,-0.21216567325753752,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500,,,23.32721910560072,,,-0.018649768980602,0.6882030179428236,0.8901386204777116,-0.22685860144627257,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-08,26.933961868286133,27.589917974302555,26.27800576226971,26.38733051616409,38034000,,,28.316306795268588,,,0.03002676756798084,0.7088675300021757,0.8901386204777116,-0.20364366437471612,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-11,26.844512939453125,27.898017905694356,26.675554434858185,27.013471444048065,28219600,,,28.09204115858374,,,-0.0033210460930491736,0.7065133482611726,0.8901386204777116,-0.20628840047181937,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-12,27.23212242126465,27.599856300470996,26.794817728720947,27.311632193030547,15816800,,,30.655020354504686,,,0.014439058093017598,0.716714735540208,0.8901386204777116,-0.1948279525771301,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-13,27.102922439575195,27.92783711428889,26.93396392086696,27.49053237839769,17102800,,,30.267761667591643,,,-0.004744396330583656,0.7133143567788358,0.8901386204777116,-0.19864800788441173,0.4013061101458515,0.6793624139512061,-0.767360903556843
2012-06-14,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000,,,36.99346168996544,,,0.03740364793521511,0.7399949158469258,0.8901386204777116,-0.168674520099137,0.4013061101458515,0.6793624139512061,-0.767360903556843
