date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD_Line,MACD_Signal,Daily_Return,Cumulative_Returns,Peak,Drawdown,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown
2009-01-02,7.9486083984375,7.960976836711725,7.557263547564956,7.633948717338306,144961322,,,,,,,,,,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-05,8.115089416503906,8.194002852895906,7.7922677928148865,7.940691887124179,196293007,,,,,,0.020944674806112173,1.0209446748061122,1.0209446748061122,0.0,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-06,8.263762474060059,8.430492023874702,8.074026566992478,8.2370459640071,257971329,,,,,,0.018320569241515816,1.0396489624126544,1.0396489624126544,0.0,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-07,7.965677261352539,8.185838885129215,7.885033769950457,8.121769840773442,180453860,,,,,,-0.036071367448327396,1.0021474026721953,1.0396489624126544,-0.03607136744832733,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-08,8.044340133666992,8.044340133666992,7.850151982850583,7.873406026816343,144567852,,,,,,0.009875227144351628,1.0120438359057051,1.0396489624126544,-0.02655235325093538,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-09,7.793999671936035,8.10148581277446,7.752688346424151,8.10148581277446,174270770,,,,,,-0.031120074185232105,0.9805489566536127,1.0396489624126544,-0.05684611623320586,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-12,7.735124588012695,7.889981083795515,7.674271261032066,7.82467405785366,132667413,,,,,,-0.007553898691493699,0.9731419891730015,1.0396489624126544,-0.06397060512166901,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-13,7.775446891784668,7.930797818976785,7.6782289536756,7.712366242968258,177964564,,,,,,0.0052128835564537734,0.9782148650464562,1.0396489624126544,-0.05909119288075042,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-14,7.44520378112793,7.762583827395909,7.365549156019397,7.668582077809623,219535801,,,,,,-0.04247255691575291,0.936667578514935,1.0396489624126544,-0.09905399574365593,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-15,7.396223068237305,7.509768240716158,7.0944271785603386,7.361096435010513,238269759,,,,,,-0.006578827703115575,0.9305054039007907,1.0396489624126544,-0.10498116427546887,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-16,7.413044929504394,7.625291339529532,7.314837648573157,7.54538902624121,209759293,,,,,,0.0022743853331479436,0.9326217317438376,1.0396489624126544,-0.10294554656260589,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-20,6.994489669799805,7.408839986183645,6.994489669799805,7.399934008486031,202684876,,,,,,-0.05646198878934516,0.8799640539814173,1.0396489624126544,-0.1535950250560202,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-21,7.49739933013916,7.5077881366383155,7.133017720055051,7.133017720055051,197718329,,,,,,0.07190083681312376,0.94323420582815,1.0396489624126544,-0.09273779907475704,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-22,7.582000732421875,7.652502637521116,7.3012320398033665,7.372722813863392,331919470,,,44.86322664463702,,,0.011284099800129566,0.9538777547416107,1.0396489624126544,-0.08250016185463144,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-23,8.032219886779785,8.21181324716327,7.525598881669856,7.650523138853792,430921167,,,57.06384856257466,,,0.059379993519744545,1.010519009636796,1.0396489624126544,-0.028019027411192873,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-26,8.011688232421875,8.113853346868167,7.929807715823039,8.035930673518642,185119281,,,56.45038022433976,,,-0.0025561618889073934,1.007935959456346,1.0396489624126544,-0.03050356813006752,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-27,8.199939727783203,8.259062533095433,8.021583390124913,8.075510844868605,197830749,,,60.62964249945419,,,0.023497106964236014,1.0316195385087916,1.0396489624126544,-0.007723206768974514,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-28,8.625176429748535,8.71571572759617,8.319422662549892,8.360733520054854,308809170,,,68.08108520447593,,,0.051858515560124996,1.0851177963986787,1.0851177963986787,0.0,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-29,8.492830276489258,8.535625376900805,8.413423347738197,8.523009721152118,292444059,,,64.01991346201675,,,-0.015344167662798225,1.0684675669968513,1.0851177963986787,-0.015344167662798126,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-01-30,8.374340057373047,8.628392267896475,8.311754306298035,8.52672156135632,187580472,7.885330247879028,7.974418935007482,60.5380694059129,,,-0.013951794073199353,1.053560527528219,1.0851177963986787,-0.02908188306854144,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-02-02,8.424802780151367,8.534388204587772,8.212803124920528,8.26945186064176,209056670,7.909139966964721,8.017312634544995,61.49845416775895,,,0.0060258745683359205,1.0599091511172538,1.0851177963986787,-0.02323125227978756,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-02-03,8.421833992004395,8.484914161954155,8.258072009588462,8.474276244499828,263243015,7.924477195739746,8.055838478112557,61.40377482953024,,,-0.0003523866640494644,1.0595356532672962,1.0851177963986787,-0.023575452560344413,0.2751614903189818,0.833559911432604,-0.4460185158945188
2009-02-04,8.484914779663086,8.767910304813645,8.390169962044912,8.412433720211357,273718132,7.935534811019897,8.096702887784035,62.71719060511609,,,0.007490148549422759,1.0674717327036778,1.0851177963986787,-0.016261887652718594,0.2751614903189818,0.833559911432604,-0.4460185158945188
