date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD_Line,MACD_Signal,Daily_Return,Cumulative_Returns,Peak,Drawdown,Annualized_Volatility,Sharpe_Ratio,Max_Drawdown
2009-01-02,14.872976303100586,14.924186524755868,14.17066229975861,14.28771463364894,50084000,,,,,,,,,,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-05,15.011970520019531,15.121706865105171,14.67544414700046,14.77786594507061,61475200,,,,,,0.009345420451585706,1.0093454204515857,1.0093454204515857,0.0,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-06,15.187551498413086,15.363129959071935,15.077815134923,15.180235554797273,58083400,,,,,,0.011696064694465269,1.0211507897882497,1.0211507897882497,0.0,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-07,14.273086547851562,14.843717874210755,14.251138706131274,14.770559797184047,72709900,,,,,,-0.060211479819974545,0.9596657896157634,1.0211507897882497,-0.06021147981997454,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-08,14.719350814819336,14.770561054484874,14.302350158883431,14.360876346411814,70255400,,,,,,0.03126613612771423,0.9896708308310003,1.0211507897882497,-0.030827924016762737,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-09,14.280397415161133,14.851027143157362,14.199923419521149,14.75592265361591,49815300,,,,,,-0.029821518977336203,0.9601573433680575,1.0211507897882497,-0.05973010747300121,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-12,14.243821144104004,14.477927243124276,14.119452845870212,14.419399671838631,52163500,,,,,,-0.0025612922381486047,0.9576980998170875,1.0211507897882497,-0.06213841345049538,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-13,14.499870300292969,14.624238569478452,14.280397540729773,14.280397540729773,65843500,,,,,,0.01797615636973604,0.9749138306143986,1.0211507897882497,-0.04527926691751271,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-14,13.965818405151367,14.397449359797385,13.90729224496413,14.28771298386803,80257500,,,,,,-0.03683149463280444,0.9390062970946775,1.0211507897882497,-0.08044305847386751,0.2680379737431222,0.9360153418620148,-0.3714850317806581
2009-01-15,14.075562477111816,14.119456772408697,13.548826747425798,13.951194144291918,96169800,,,,,,0.007858048041063492,0.9463850536881087,1.0211507897882497,-0.07321713585086173,0.2680379737431222,0.9360153418620148,-0.3714850317806581
